Array Size,, Cutoff, Run Time,,
100000,,25480,1.27494678,-0.00039493,
100000,,25490,1.55036887,-0.27542209,
100000,,25500,1.21571064,0.33465823,
100000,,25510,1.25609235,-0.04038171,
100000,,25520,1.28336021,-0.02726786,
100000,,25530,1.25161763,0.03174258,
100000,,25540,1.23811945,0.01349818,
100000,,25550,1.54199069,-0.30387124,
100000,,25560,1.22596827,0.31602242,
100000,,25570,1.32449652,-0.09852825,
100000,,25580,1.29391051,0.03058601,
100000,,25590,1.27638898,0.01752153,
100000,,25600,1.24996738,0.0264216,
100000,,25610,1.30803635,-0.05806897,
100000,,25620,1.30124847,0.00678788,
100000,,25630,1.24918104,0.05206743,
100000,,25640,1.26671669,-0.01753565,
100000,,25650,1.30822677,-0.04151008,
100000,,25660,1.45488371,-0.14665694,
100000,,25670,1.33640087,0.11848284,
100000,,25680,1.29523283,0.04116804,
100000,,25690,1.23347195,0.06176088,
100000,,25700,1.23676541,-0.00329346,
100000,,25710,1.43865275,-0.20188734,
100000,,25720,1.52796358,-0.08931083,
100000,,25730,1.2560994,0.27186418,
100000,,25740,1.31521916,-0.05911976,
100000,,25750,1.25605003,0.05916913,
100000,,25760,1.27413575,-0.01808572,
100000,,25770,1.27487978,-0.00074403,
100000,,25780,1.43367732,-0.15879754,
100000,,25790,1.23149377,0.20218355,
100000,,25800,1.22502678,0.00646699,
100000,,25810,1.25993234,-0.03490556,
100000,,25820,1.24311251,0.01681983,
100000,,25830,1.23939592,0.00371659,
100000,,25840,1.52438805,-0.28499213,
100000,,25850,1.20810822,0.31627983,
100000,,25860,1.32345982,-0.1153516,
100000,,25870,1.2100194,0.11344042,
100000,,25880,1.29059592,-0.08057652,
100000,,25890,1.24445245,0.04614347,
100000,,25900,1.50303709,-0.25858464,
100000,,25910,1.24067945,0.26235764,
100000,,25920,1.19755792,0.04312153,
100000,,25930,1.26871955,-0.07116163,
100000,,25940,1.27853289,-0.00981334,
100000,,25950,1.23732606,0.04120683,
100000,,25960,1.48377363,-0.24644757,
100000,,25970,1.2042118,0.27956183,
100000,,25980,1.25370512,-0.04949332,
100000,,25990,1.27129719,-0.01759207,
100000,,26000,1.29770115,-0.02640396,
100000,,26010,1.23092254,0.06677861,
100000,,26020,1.49464481,-0.26372227,
100000,,26030,1.26528154,0.22936327,
100000,,26040,1.23776683,0.02751471,
100000,,26050,1.23596144,0.00180539,
100000,,26060,1.27956958,-0.04360814,
100000,,26070,1.2521113,0.02745828,
100000,,26080,1.52366519,-0.27155389,
100000,,26090,1.23111647,0.29254872,
100000,,26100,1.27279933,-0.04168286,
100000,,26110,1.23706865,0.03573068,
100000,,26120,1.18817125,0.0488974,
100000,,26130,1.24957245,-0.0614012,
100000,,26140,1.48022982,-0.23065737,
100000,,26150,1.1990389,0.28119092,
100000,,26160,1.27399823,-0.07495933,
100000,,26170,1.28468958,-0.01069135,
100000,,26180,1.21960353,0.06508605,
100000,,26190,1.25629333,-0.0366898,
100000,,26200,1.49267367,-0.23638034,
100000,,26210,1.22189555,0.27077812,
100000,,26220,1.27174148,-0.04984593,
100000,,26230,1.25093003,0.02081145,
100000,,26240,1.21195174,0.03897829,
100000,,26250,1.22660298,-0.01465124,
100000,,26260,1.51676094,-0.29015796,
100000,,26270,1.21032971,0.30643123,
100000,,26280,1.2587687,-0.04843899,
100000,,26290,1.26894876,-0.01018006,
100000,,26300,1.26697057,0.00197819,
100000,,26310,1.28823338,-0.02126281,
100000,,26320,1.46857583,-0.18034245,
100000,,26330,1.23934656,0.22922927,
100000,,26340,1.25632859,-0.01698203,
100000,,26350,1.25286589,0.0034627,
100000,,26360,1.23201565,0.02085024,
100000,,26370,1.28859305,-0.0565774,
100000,,26380,1.24049609,0.04809696,
100000,,26390,1.19105918,0.04943691,
100000,,26400,1.24089808,-0.0498389,
100000,,26410,1.26633586,-0.02543778,
100000,,26420,1.24962182,0.01671404,
100000,,26430,1.53265692,-0.2830351,
100000,,26440,1.18176067,0.35089625,
100000,,26450,1.26194226,-0.08018159,
100000,,26460,1.23728728,0.02465498,
100000,,26470,1.19709246,0.04019482,
100000,,26480,1.25097234,-0.05387988,
100000,,26490,1.50300183,-0.25202949,
100000,,26500,1.20283307,0.30016876,
100000,,26510,1.22912419,-0.02629112,
100000,,26520,1.22632441,0.00279978,
100000,,26530,1.28575449,-0.05943008,
100000,,26540,1.24236849,0.043386,
100000,,26550,1.4397106,-0.19734211,
100000,,26560,1.3221234,0.1175872,
100000,,26570,1.30169982,0.02042358,
100000,,26580,1.23676893,0.06493089,
100000,,26590,1.26825763,-0.0314887,
100000,,26600,1.27668517,-0.00842754,
100000,,26610,1.47109351,-0.19440834,
100000,,26620,1.20272376,0.26836975,
100000,,26630,1.23207207,-0.02934831,
100000,,26640,1.31872065,-0.08664858,
100000,,26650,1.23201213,0.08670852,
100000,,26660,1.21268871,0.01932342,
100000,,26670,1.49378795,-0.28109924,
100000,,26680,1.22944154,0.26434641,
100000,,26690,1.32436605,-0.09492451,
100000,,26700,1.23523152,0.08913453,
100000,,26710,1.27028165,-0.03505013,
100000,,26720,1.27403702,-0.00375537,
100000,,26730,1.48448238,-0.21044536,
100000,,26740,1.25943867,0.22504371,
100000,,26750,1.27496793,-0.01552926,
100000,,26760,1.23327097,0.04169696,
100000,,26770,1.25172694,-0.01845597,
100000,,26780,1.22118326,0.03054368,
100000,,26790,1.55836271,-0.33717945,
100000,,26800,1.20101004,0.35735267,
100000,,26810,1.28357179,-0.08256175,
100000,,26820,1.22576023,0.05781156,
100000,,26830,1.16431318,0.06144705,
100000,,26840,1.24355328,-0.0792401,
100000,,26850,1.594379,-0.35082572,
100000,,26860,1.22344706,0.37093194,
100000,,26870,1.2730779,-0.04963084,
100000,,26880,1.26516165,0.00791625,
100000,,26890,1.27998567,-0.01482402,
100000,,26900,1.20864067,0.071345,
100000,,26910,1.44381507,-0.2351744,
100000,,26920,1.19621092,0.24760415,
100000,,26930,1.28453443,-0.08832351,
100000,,26940,1.2552919,0.02924253,
100000,,26950,1.31967977,-0.06438787,
100000,,26960,1.23057698,0.08910279,
100000,,26970,1.53074221,-0.30016523,
100000,,26980,1.20274844,0.32799377,
100000,,26990,1.25235108,-0.04960264,
100000,,27000,1.24846524,0.00388584,
100000,,27010,1.27731989,-0.02885465,
100000,,27020,1.2397027,0.03761719,
100000,,27030,1.53190584,-0.29220314,
100000,,27040,1.19796695,0.33393889,
100000,,27050,1.22589069,-0.02792374,
100000,,27060,1.26729498,-0.04140429,
100000,,27070,1.27570842,-0.00841344,
100000,,27080,1.22195902,0.0537494,
100000,,27090,1.53580227,-0.31384325,
100000,,27100,1.21856683,0.31723544,
100000,,27110,1.26901223,-0.0504454,
100000,,27120,1.24405752,0.02495471,
100000,,27130,1.2458735,-0.00181598,
100000,,27140,1.30649189,-0.06061839,
100000,,27150,1.21852805,0.08796384,
100000,,27160,1.18773401,0.03079404,
100000,,27170,1.22760441,-0.0398704,
100000,,27180,1.28950633,-0.06190192,
100000,,27190,1.27927338,0.01023295,
100000,,27200,15.20832261,-13.92904923,
100000,,27210,1.16771241,14.0406102,
100000,,27220,1.20796717,-0.04025476,
100000,,27230,1.27326831,-0.06530114,
100000,,27240,1.23805951,0.0352088,
100000,,27250,1.2059502,0.03210931,
100000,,27260,1.52528017,-0.31932997,
100000,,27270,1.25828209,0.26699808,
100000,,27280,1.26089498,-0.00261289,
100000,,27290,1.29407271,-0.03317773,
100000,,27300,1.28050402,0.01356869,
100000,,27310,1.26156848,0.01893554,
100000,,27320,1.49033582,-0.22876734,
100000,,27330,1.20158127,0.28875455,
100000,,27340,1.25682578,-0.05524451,
100000,,27350,1.22032639,0.03649939,
100000,,27360,1.20382745,0.01649894,
100000,,27370,1.27082468,-0.06699723,
100000,,27380,1.49965197,-0.22882729,
100000,,27390,1.24652937,0.2531226,
100000,,27400,1.26273212,-0.01620275,
100000,,27410,1.25441036,0.00832176,
100000,,27420,1.28891041,-0.03450005,
100000,,27430,1.22016772,0.06874269,
100000,,27440,1.50804072,-0.287873,
100000,,27450,1.22533709,0.28270363,
100000,,27460,1.20123571,0.02410138,
100000,,27470,1.29350148,-0.09226577,
100000,,27480,1.28182985,0.01167163,
100000,,27490,1.26707989,0.01474996,
100000,,27500,1.7964885,-0.52940861,
100000,,27510,1.55756226,0.23892624,
100000,,27520,1.64603387,-0.08847161,
100000,,27530,1.52769913,0.11833474,
100000,,27540,1.25782722,0.26987191,
100000,,27550,1.31817762,-0.0603504,
100000,,27560,1.5108264,-0.19264878,
100000,,27570,1.2597243,0.2511021,
100000,,27580,1.30636495,-0.04664065,
100000,,27590,1.26490072,0.04146423,
100000,,27600,1.22818975,0.03671097,
100000,,27610,1.26158611,-0.03339636,
100000,,27620,1.48255709,-0.22097098,
100000,,27630,1.25461135,0.22794574,
100000,,27640,1.21965642,0.03495493,
100000,,27650,1.25360991,-0.03395349,
100000,,27660,1.27739041,-0.0237805,
100000,,27670,1.31598434,-0.03859393,
100000,,27680,1.52079841,-0.20481407,
100000,,27690,1.22604585,0.29475256,
100000,,27700,1.20176111,0.02428474,
100000,,27710,1.24614149,-0.04438038,
100000,,27720,1.2775773,-0.03143581,
100000,,27730,1.22405708,0.05352022,
100000,,27740,1.5112848,-0.28722772,
100000,,27750,1.18658095,0.32470385,
100000,,27760,1.25880397,-0.07222302,
100000,,27770,1.23480132,0.02400265,
100000,,27780,1.21005114,0.02475018,
100000,,27790,1.27631492,-0.06626378,
100000,,27800,1.53654628,-0.26023136,
100000,,27810,1.24386358,0.2926827,
100000,,27820,1.29503889,-0.05117531,
100000,,27830,1.30807162,-0.01303273,
100000,,27840,1.2332745,0.07479712,
100000,,27850,1.25211482,-0.01884032,
100000,,27860,1.48100911,-0.22889429,
100000,,27870,1.22265367,0.25835544,
100000,,27880,1.25795768,-0.03530401,
100000,,27890,1.26193168,-0.003974,
100000,,27900,1.25202314,0.00990854,
100000,,27910,1.24048198,0.01154116,
100000,,27920,1.26048948,-0.0200075,
100000,,27930,1.25584198,0.0046475,
100000,,27940,1.25564451,0.00019747,
100000,,27950,1.22632441,0.0293201,
100000,,27960,1.19845356,0.02787085,
100000,,27970,1.26887118,-0.07041762,
100000,,27980,1.27876209,-0.00989091,
100000,,27990,1.1656496,0.11311249,
100000,,28000,1.239001,-0.0733514,
100000,,28010,1.27185079,-0.03284979,
100000,,28020,1.23364122,0.03820957,
100000,,28030,1.50084382,-0.2672026,
100000,,28040,1.22468122,0.2761626,
100000,,28050,1.23421245,-0.00953123,
100000,,28060,1.26915328,-0.03494083,
100000,,28070,1.25028473,0.01886855,
100000,,28080,1.2599535,-0.00966877,
100000,,28090,1.51467345,-0.25471995,
100000,,28100,1.20910612,0.30556733,
100000,,28110,1.23571813,-0.02661201,
100000,,28120,1.21832001,0.01739812,
100000,,28130,1.2789525,-0.06063249,
100000,,28140,1.26678721,0.01216529,
100000,,28150,1.56054892,-0.29376171,
100000,,28160,1.21588342,0.3446655,
100000,,28170,1.25831031,-0.04242689,
100000,,28180,1.2408346,0.01747571,
100000,,28190,1.24082402,1.058E-05,
100000,,28200,1.15598437,0.08483965,
100000,,28210,1.57653659,-0.42055222,
100000,,28220,1.24528463,0.33125196,
100000,,28230,1.19508959,0.05019504,
100000,,28240,1.22894788,-0.03385829,
100000,,28250,1.27571195,-0.04676407,
100000,,28260,1.28740826,-0.01169631,
100000,,28270,1.47686585,-0.18945759,
100000,,28280,1.24212165,0.2347442,
100000,,28290,1.23147967,0.01064198,
100000,,28300,1.20029775,0.03118192,
100000,,28310,1.24857455,-0.0482768,
100000,,28320,1.20520617,0.04336838,
100000,,28330,1.53129935,-0.32609318,
100000,,28340,1.20468431,0.32661504,
100000,,28350,1.27477751,-0.0700932,
100000,,28360,1.2947709,-0.01999339,
100000,,28370,1.28077906,0.01399184,
100000,,28380,1.22321433,0.05756473,
100000,,28390,1.54840479,-0.32519046,
100000,,28400,1.20294238,0.34546241,
100000,,28410,1.25299636,-0.05005398,
100000,,28420,1.35438433,-0.10138797,
100000,,28430,1.22278414,0.13160019,
100000,,28440,1.28808881,-0.06530467,
100000,,28450,1.48649583,-0.19840702,
100000,,28460,1.24976287,0.23673296,
100000,,28470,1.25840198,-0.00863911,
100000,,28480,1.22042865,0.03797333,
100000,,28490,1.29850512,-0.07807647,
100000,,28500,1.29575118,0.00275394,
100000,,28510,1.55834859,-0.26259741,
100000,,28520,1.22034756,0.33800103,
100000,,28530,1.24814082,-0.02779326,
100000,,28540,1.25301752,-0.0048767,
100000,,28550,1.21607031,0.03694721,
100000,,28560,1.26684716,-0.05077685,
100000,,28570,1.50131984,-0.23447268,
100000,,28580,1.2115815,0.28973834,
100000,,28590,1.27502788,-0.06344638,
100000,,28600,1.2619352,0.01309268,
100000,,28610,1.24159273,0.02034247,
100000,,28620,1.28230236,-0.04070963,
100000,,28630,1.51514243,-0.23284007,
100000,,28640,1.24010116,0.27504127,
100000,,28650,1.20215957,0.03794159,
100000,,28660,1.18802668,0.01413289,
100000,,28670,1.2492551,-0.06122842,
100000,,28680,1.26711868,-0.01786358,
100000,,28690,1.56069703,-0.29357835,
100000,,28700,1.18014216,0.38055487,
100000,,28710,1.2932899,-0.11314774,
100000,,28720,1.2422768,0.0510131,
100000,,28730,1.27153697,-0.02926017,
100000,,28740,1.20307285,0.06846412,
100000,,28750,1.2909979,-0.08792505,
100000,,28760,1.1953999,0.095598,
100000,,28770,1.23402204,-0.03862214,
100000,,28780,1.29373068,-0.05970864,
100000,,28790,1.29573707,-0.00200639,
100000,,28800,1.53882066,-0.24308359,
100000,,28810,1.38789353,0.15092713,
100000,,28820,1.20408486,0.18380867,
100000,,28830,1.27053201,-0.06644715,
100000,,28840,1.25444915,0.01608286,
100000,,28850,1.26673433,-0.01228518,
100000,,28860,1.44017606,-0.17344173,
100000,,28870,1.18604497,0.25413109,
100000,,28880,1.28968616,-0.10364119,
100000,,28890,1.2689276,0.02075856,
100000,,28900,1.24859217,0.02033543,
100000,,28910,1.23071096,0.01788121,
100000,,28920,1.47381572,-0.24310476,
100000,,28930,1.21518172,0.258634,
100000,,28940,1.20869356,0.00648816,
100000,,28950,1.26248176,-0.0537882,
100000,,28960,1.2868617,-0.02437994,
100000,,28970,1.25304573,0.03381597,
100000,,28980,1.4773701,-0.22432437,
100000,,28990,1.25770733,0.21966277,
100000,,29000,1.26861025,-0.01090292,
100000,,29010,1.27320484,-0.00459459,
100000,,29020,1.25743934,0.0157655,
100000,,29030,1.27000661,-0.01256727,
100000,,29040,1.53878187,-0.26877526,
100000,,29050,1.17235638,0.36642549,
100000,,29060,1.20720904,-0.03485266,
100000,,29070,1.26430831,-0.05709927,
100000,,29080,1.23771041,0.0265979,
100000,,29090,1.23515042,0.00255999,
100000,,29100,1.46003898,-0.22488856,
100000,,29110,1.21872199,0.24131699,
100000,,29120,1.25167405,-0.03295206,
100000,,29130,1.18469092,0.06698313,
100000,,29140,1.23521036,-0.05051944,
100000,,29150,1.26765465,-0.03244429,
100000,,29160,1.47136856,-0.20371391,
100000,,29170,1.1733437,0.29802486,
100000,,29180,1.2379643,-0.0646206,
100000,,29190,1.25392727,-0.01596297,
100000,,29200,1.25342303,0.00050424,
100000,,29210,1.24901884,0.00440419,
100000,,29220,1.52340425,-0.27438541,
100000,,29230,1.19910238,0.32430187,
100000,,29240,1.27595173,-0.07684935,
100000,,29250,1.22893378,0.04701795,
100000,,29260,1.29934434,-0.07041056,
100000,,29270,1.251533,0.04781134,
100000,,29280,1.51757549,-0.26604249,
100000,,29290,1.20703274,0.31054275,
100000,,29300,1.28439338,-0.07736064,
100000,,29310,1.22823207,0.05616131,
100000,,29320,1.2318746,-0.00364253,
100000,,29330,1.31097365,-0.07909905,
100000,,29340,1.51761075,-0.2066371,
100000,,29350,1.20180695,0.3158038,
100000,,29360,1.21276628,-0.01095933,
100000,,29370,1.27213641,-0.05937013,
100000,,29380,1.24890601,0.0232304,
100000,,29390,1.28198854,-0.03308253,
100000,,29400,1.49314618,-0.21115764,
100000,,29410,1.23730138,0.2558448,
100000,,29420,1.24188541,-0.00458403,
100000,,29430,1.20644034,0.03544507,
100000,,29440,1.25297168,-0.04653134,
100000,,29450,1.26373355,-0.01076187,
100000,,29460,1.26083857,0.00289498,
100000,,29470,1.24870149,0.01213708,
100000,,29480,1.21991384,0.02878765,
100000,,29490,1.20704684,0.012867,
100000,,29500,1.26642402,-0.05937718,
100000,,29510,1.44448503,-0.17806101,
100000,,29520,1.17700387,0.26748116,
100000,,29530,1.34581926,-0.16881539,
100000,,29540,1.23185345,0.11396581,
100000,,29550,1.24956892,-0.01771547,
100000,,29560,1.26686831,-0.01729939,
100000,,29570,1.53712105,-0.27025274,
100000,,29580,1.21367604,0.32344501,
100000,,29590,1.30823735,-0.09456131,
100000,,29600,1.26672727,0.04151008,
100000,,29610,1.27133598,-0.00460871,
100000,,29620,1.20916254,0.06217344,
100000,,29630,1.44458024,-0.2354177,
100000,,29640,1.25517554,0.1894047,
100000,,29650,1.23140915,0.02376639,
100000,,29660,1.25197024,-0.02056109,
100000,,29670,1.30278589,-0.05081565,
100000,,29680,1.242707,0.06007889,
100000,,29690,1.46475698,-0.22204998,
100000,,29700,1.23807008,0.2266869,
100000,,29710,1.25475592,-0.01668584,
100000,,29720,1.24869796,0.00605796,
100000,,29730,1.15646745,0.09223051,
100000,,29740,1.22724474,-0.07077729,
100000,,29750,1.50800899,-0.28076425,
100000,,29760,1.22475174,0.28325725,
100000,,29770,1.19272706,0.03202468,
100000,,29780,1.23687824,-0.04415118,
100000,,29790,1.21213157,0.02474667,
100000,,29800,1.23659967,-0.0244681,
100000,,29810,1.51260006,-0.27600039,
100000,,29820,1.19648948,0.31611058,
100000,,29830,1.29873431,-0.10224483,
100000,,29840,1.23662083,0.06211348,
100000,,29850,1.22854238,0.00807845,
100000,,29860,1.31614302,-0.08760064,
100000,,29870,1.52559753,-0.20945451,
100000,,29880,1.18477555,0.34082198,
100000,,29890,1.25904375,-0.0742682,
100000,,29900,1.26787327,-0.00882952,
100000,,29910,1.24143757,0.0264357,
100000,,29920,1.25877929,-0.01734172,
100000,,29930,1.44633275,-0.18755346,
100000,,29940,1.28457322,0.16175953,
100000,,29950,1.25683283,0.02774039,
100000,,29960,1.21348916,0.04334367,
100000,,29970,1.23199802,-0.01850886,
100000,,29980,1.29705938,-0.06506136,
100000,,29990,1.57075366,-0.27369428,
100000,,30000,1.20422591,0.36652775,
100000,,30010,1.29369895,-0.08947304,
100000,,30020,1.28599779,0.00770116,
100000,,30030,1.20999824,0.07599955,
100000,,30040,1.27632903,-0.06633079,
100000,,30050,1.50807952,-0.23175049,
100000,,30060,1.22596827,0.28211125,
100000,,30070,1.2764595,-0.05049123,
100000,,30080,1.31044825,-0.03398875,
100000,,30090,1.25935405,0.0510942,
100000,,30100,1.30920351,-0.04984946,
100000,,30110,1.52432105,-0.21511754,
100000,,30120,1.21481499,0.30950606,
100000,,30130,1.21280155,0.00201344,
100000,,30140,1.27704837,-0.06424682,
100000,,30150,1.30594181,-0.02889344,
100000,,30160,1.26879713,0.03714468,
100000,,30170,1.4561214,-0.18732427,
100000,,30180,1.26931548,0.18680592,
100000,,30190,1.27779592,-0.00848044,
100000,,30200,1.24432904,0.03346688,
100000,,30210,1.25820452,-0.01387548,
100000,,30220,1.26810248,-0.00989796,
100000,,30230,1.29799382,-0.02989134,
100000,,30240,1.21855273,0.07944109,
100000,,30250,1.25260496,-0.03405223,
100000,,30260,1.24348981,0.00911515,
100000,,30270,1.28637509,-0.04288528,
100000,,30280,1.5749357,-0.28856061,
100000,,30290,1.24341223,0.33152347,
100000,,30300,1.29244715,-0.04903492,
100000,,30310,1.23889873,0.05354842,
100000,,30320,1.30534942,-0.06645069,
100000,,30330,1.19870392,0.1066455,
100000,,30340,1.5466276,-0.34792368,
100000,,30350,1.22329543,0.32333217,
100000,,30360,1.20443395,0.01886148,
100000,,30370,1.21579879,-0.01136484,
100000,,30380,1.16615385,0.04964494,
100000,,30390,1.26002755,-0.0938737,
100000,,30400,1.47452801,-0.21450046,
100000,,30410,1.20173642,0.27279159,
100000,,30420,1.287306,-0.08556958,
100000,,30430,1.24188892,0.04541708,
100000,,30440,1.24436783,-0.00247891,
100000,,30450,1.26451636,-0.02014853,
100000,,30460,1.46260955,-0.19809319,
100000,,30470,1.27536991,0.18723964,
100000,,30480,1.24773531,0.0276346,
100000,,30490,1.38274885,-0.13501354,
100000,,30500,1.28665013,0.09609872,
100000,,30510,1.23135626,0.05529387,
100000,,30520,1.46289869,-0.23154243,
100000,,30530,1.27477752,0.18812117,
100000,,30540,1.26342325,0.01135427,
100000,,30550,1.20769213,0.05573112,
100000,,30560,1.28748936,-0.07979723,
100000,,30570,1.26693178,0.02055758,
100000,,30580,1.56231554,-0.29538376,
100000,,30590,1.17422878,0.38808676,
100000,,30600,1.32710941,-0.15288063,
100000,,30610,1.29050424,0.03660517,
100000,,30620,1.1776809,0.11282334,
100000,,30630,1.26722799,-0.08954709,
100000,,30640,1.5464513,-0.27922331,
100000,,30650,1.2219978,0.3244535,
100000,,30660,1.21154623,0.01045157,
100000,,30670,1.23673719,-0.02519096,
100000,,30680,1.44925594,-0.21251875,
100000,,30690,1.12303231,0.32622363,
100000,,30700,1.55853548,-0.43550317,
100000,,30710,1.2414552,0.31708028,
100000,,30720,1.18743428,0.05402092,
100000,,30730,1.25520022,-0.06776594,
100000,,30740,1.27289806,-0.01769784,
100000,,30750,1.20130271,0.07159535,
100000,,30760,1.49986706,-0.29856435,
100000,,30770,1.21221268,0.28765438,
100000,,30780,1.26854324,-0.05633056,
100000,,30790,1.28748936,-0.01894612,
100000,,30800,1.24163152,0.04585784,
100000,,30810,1.28812407,-0.04649255,
100000,,30820,1.48098795,-0.19286388,
100000,,30830,1.2112183,0.26976965,
100000,,30840,1.28103999,-0.06982169,
100000,,30850,1.30734169,-0.0263017,
100000,,30860,1.26035901,0.04698268,
100000,,30870,1.2742909,-0.01393189,
100000,,30880,1.43240084,-0.15810994,
100000,,30890,1.21894062,0.21346022,
100000,,30900,1.25454083,-0.03560021,
100000,,30910,1.25129675,0.00324408,
100000,,30920,1.23792903,0.01336772,
100000,,30930,1.33952505,-0.10159602,
100000,,30940,1.23545366,0.10407139,
100000,,30950,1.17272662,0.06272704,
100000,,30960,1.3046336,-0.13190698,
100000,,30970,1.2335707,0.0710629,
100000,,30980,1.25446678,-0.02089608,
100000,,30990,1.5178329,-0.26336612,
100000,,31000,1.30461597,0.21321693,
100000,,31010,1.22945565,0.07516032,
100000,,31020,1.2443114,-0.01485575,
100000,,31030,1.27220342,-0.02789202,
100000,,31040,1.23871537,0.03348805,
100000,,31050,1.44386796,-0.20515259,
100000,,31060,1.233613,0.21025496,
100000,,31070,1.28357179,-0.04995879,
100000,,31080,1.21018865,0.07338314,
100000,,31090,1.21063648,-0.00044783,
100000,,31100,1.21303428,-0.0023978,
100000,,31110,1.45912217,-0.24608789,
100000,,31120,1.25233697,0.2067852,
100000,,31130,1.22543229,0.02690468,
100000,,31140,1.23193808,-0.00650579,
100000,,31150,1.28927361,-0.05733553,
100000,,31160,1.29958765,-0.01031404,
100000,,31170,1.4101895,-0.11060185,
100000,,31180,1.25633917,0.15385033,
100000,,31190,1.23256221,0.02377696,
100000,,31200,1.23949466,-0.00693245,
100000,,31210,1.26355724,-0.02406258,
100000,,31220,1.28204848,-0.01849124,
100000,,31230,1.48190123,-0.19985275,
100000,,31240,1.24740739,0.23449384,
100000,,31250,1.20796717,0.03944022,
100000,,31260,1.20636629,0.00160088,
100000,,31270,1.27393829,-0.067572,
100000,,31280,1.27539107,-0.00145278,
100000,,31290,1.47476778,-0.19937671,
100000,,31300,1.21081279,0.26395499,
100000,,31310,1.25300342,-0.04219063,
100000,,31320,1.21993499,0.03306843,
100000,,31330,1.20925422,0.01068077,
100000,,31340,1.26922732,-0.0599731,
100000,,31350,1.50523036,-0.23600304,
100000,,31360,1.1874766,0.31775376,
100000,,31370,1.26088441,-0.07340781,
100000,,31380,1.24297852,0.01790589,
100000,,31390,1.2903385,-0.04735998,
100000,,31400,1.25648374,0.03385476,
100000,,31410,1.46799049,-0.21150675,
100000,,31420,1.25017895,0.21781154,
100000,,31430,1.26244297,-0.01226402,
100000,,31440,1.2094411,0.05300187,
100000,,31450,1.28829333,-0.07885223,
100000,,31460,1.6221617,-0.33386837,
100000,,31470,1.86828837,-0.24612667,
100000,,31480,1.21456816,0.65372021,
100000,,31490,1.26206214,-0.04749398,
100000,,31500,1.36318213,-0.10111999,
100000,,31510,1.2023535,0.16082863,
100000,,31520,1.55106353,-0.34871003,
100000,,31530,1.49850949,0.05255404,
100000,,31540,1.27695316,0.22155633,
100000,,31550,1.28815933,-0.01120617,
100000,,31560,1.24136353,0.0467958,
100000,,31570,1.30071602,-0.05935249,
100000,,31580,1.3781084,-0.07739238,
100000,,31590,1.21264992,0.16545848,
100000,,31600,1.24539042,-0.0327405,
100000,,31610,1.28309928,-0.03770886,
100000,,31620,1.25568683,0.02741245,
100000,,31630,1.26553542,-0.00984859,
100000,,31640,1.26475614,0.00077928,
100000,,31650,1.28722137,-0.02246523,
100000,,31660,1.16623847,0.1209829,
100000,,31670,1.24448066,-0.07824219,
100000,,31680,1.25952683,-0.01504617,
100000,,31690,1.27108561,-0.01155878,
100000,,31700,1.49208481,-0.2209992,
100000,,31710,1.23480132,0.25728349,
100000,,31720,1.24467813,-0.00987681,
100000,,31730,1.22489279,0.01978534,
100000,,31740,1.20042116,0.02447163,
100000,,31750,1.29502126,-0.0946001,
100000,,31760,1.55358827,-0.25856701,
100000,,31770,1.24445598,0.30913229,
100000,,31780,1.25380385,-0.00934787,
100000,,31790,1.25653664,-0.00273279,
100000,,31800,1.19477224,0.0617644,
100000,,31810,1.24748144,-0.0527092,
100000,,31820,1.57548579,-0.32800435,
100000,,31830,1.22828144,0.34720435,
100000,,31840,1.23378226,-0.00550082,
100000,,31850,1.26090557,-0.02712331,
100000,,31860,1.27952022,-0.01861465,
100000,,31870,1.29072638,-0.01120616,
100000,,31880,1.50472965,-0.21400327,
100000,,31890,1.3023557,0.20237395,
100000,,31900,1.19679626,0.10555944,
100000,,31910,1.29428077,-0.09748451,
100000,,31920,1.27505608,0.01922469,
100000,,31930,1.28351184,-0.00845576,
100000,,31940,1.49873516,-0.21522332,
100000,,31950,1.20081257,0.29792259,
100000,,31960,1.34517398,-0.14436141,
100000,,31970,1.20674006,0.13843392,
100000,,31980,1.27352925,-0.06678919,
100000,,31990,1.26191404,0.01161521,
100000,,32000,1.50286784,-0.2409538,
100000,,32010,1.22970601,0.27316183,
100000,,32020,1.24558435,-0.01587834,
100000,,32030,1.2767839,-0.03119955,
100000,,32040,1.29868495,-0.02190105,
100000,,32050,1.27595173,0.02273322,
100000,,32060,1.50367885,-0.22772712,
100000,,32070,1.23576044,0.26791841,
100000,,32080,1.19526943,0.04049101,
100000,,32090,1.21924034,-0.02397091,
100000,,32100,1.25664595,-0.03740561,
100000,,32110,1.31989134,-0.06324539,
100000,,32120,1.52478651,-0.20489517,
100000,,32130,1.17441918,0.35036733,
100000,,32140,1.26184352,-0.08742434,
100000,,32150,1.23496353,0.02687999,
100000,,32160,1.22001256,0.01495097,
100000,,32170,1.25895911,-0.03894655,
100000,,32180,1.49660535,-0.23764624,
100000,,32190,1.23765047,0.25895488,
100000,,32200,1.2126605,0.02498997,
100000,,32210,1.2825774,-0.0699169,
100000,,32220,1.23960397,0.04297343,
100000,,32230,1.21294613,0.02665784,
100000,,32240,1.47293418,-0.25998805,
100000,,32250,1.23455097,0.23838321,
100000,,32260,1.2672703,-0.03271933,
100000,,32270,1.25755923,0.00971107,
100000,,32280,1.2140604,0.04349883,
